obs,data marking,Stat Unit eng,Stat unit cym,Meas type eng,meas type cym,obs type eng,obstype cym,obs type val,unit mult,unit of meas eng,unit of meas cym,confidentiality,empty,geog,empt,empt,Time dim it id,Time dilab eng,time dilad cym,time type,emp,statpopid,statpopeng,ststpopcym,cdid,cdiddesc,empt,empt,empt,empt,empt,empt,empt,empt,dim1id,dim1labeng,dim1labcym,dim1itid,dim1iflabeng,dim1iflabcy,istot,issubtot,Dim2id,dim2labeng,dim2labcym,dim2itid,dim2iflabeng,dim2itlabcym,istot,issubtot,Dim3id,dim3labeng,dim3labcym,dim3itid,dim3iflabeng,dim3itlabcym,istot,issubtot,Dim4id,dim4labeng,dim4labcym,dim4itid,dim4iflabeng,dim4itlabcym,istot,issubtot
6.52,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,IAAAE,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
18.24,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,IAAAF,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
25.51,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,IAAAG,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
21.31,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,IAAAH,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
29.56,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,IAAAI,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
88.43,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,IAAAJ,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
85.54,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,IAAAK,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
90.91,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,IAAAL,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
39.13,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCTA,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
38.61,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCTD,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
39.67,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCTG,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
63.91,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGTS,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
68.8,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGTT,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
59.22,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGTU,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
79.05,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBSW,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
83.4,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBSX,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
74.73,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBSY,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
28.76,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCPV,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
27.56,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCPY,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
30.02,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCQB,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
68.96,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCPW,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
69.94,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCPZ,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
67.94,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCQC,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
87.46,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAA,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
93.14,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAB,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
81.74,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAC,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
87.55,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAD,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
93.48,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAE,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
81.76,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAF,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
74.49,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAG,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
78.69,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAH,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
70.44,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAI,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
11.57,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAJ,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
14.46,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAK,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
9.09,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,AAAAL,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
60.87,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCPX,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
61.39,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCQA,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
60.33,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YCQD,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Non Seasonal Adjusted,Non Seasonal Adjusted,,,
61.59,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGRZ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
66.19,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGSA,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
57.18,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGSB,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
76.1,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBSE,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
80.13,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBSF,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
72.12,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBSG,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
24.93,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTO,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
23.03,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTP,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
26.93,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTQ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
62.72,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTR,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
62.14,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTS,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
63.32,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTT,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
84.4,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTU,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
89.84,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTV,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
78.92,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTW,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
85.25,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTX,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
91.34,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTY,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
79.31,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBTZ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
72.51,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGUW,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
76.48,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGUX,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
68.68,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGUY,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
11.41,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGUZ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
14.31,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGVA,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
8.91,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGVB,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
55.11,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGUQ,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
54.25,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGUR,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
56.01,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGUS,,,,,,,,,,Economic Status,Economic Status,,In Employment,In Employment,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3.89,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGSC,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4.11,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGSD,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3.65,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,MGSE,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4.01,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBSH,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4.25,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBSI,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3.74,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBSJ,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
19.36,,People,,Percent,,,,,1,Rates,,,,,,,Apr-Jun 2019,Apr-Jun 2019,,Quarter,,Labour market status,Labour market status,,YBVH,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
